correct,score,date,matrix,text,name
5,524,2023-12-05,"[[false, false, true], [false, false, true], [true, true, true]]","⚾️ Immaculate Grid 247 5/9:
Rarity: 524
⬜️⬜️🟩
⬜️⬜️🟩
🟩🟩🟩",Will
6,362,2023-12-05,"[[false, false, false], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 247 6/9:
Rarity: 362
⬜️⬜️⬜️
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
7,394,2023-12-05,"[[true, false, true], [true, true, true], [false, true, true]]","⚾️ Immaculate Grid 247 7/9:
Rarity: 394
🟩⬜️🟩
🟩🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
8,361,2023-12-06,"[[true, false, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 248 8/9:
Rarity: 361
🟩⬜️🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
8,133,2023-12-06,"[[true, true, true], [true, false, true], [true, true, true]]","⚾️ Immaculate Grid 248 8/9:
Rarity: 133
🟩🟩🟩
🟩⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
6,313,2023-12-06,"[[true, false, true], [true, false, true], [true, false, true]]","⚾️ Immaculate Grid 248 6/9:
Rarity: 313
🟩⬜️🟩
🟩⬜️🟩
🟩⬜️🟩",Will
9,61,2023-12-06,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 248 9/9:
Rarity: 61
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
7,306,2023-12-06,"[[true, false, true], [true, false, true], [true, true, true]]","⚾️ Immaculate Grid 248 7/9:
Rarity: 306
🟩⬜️🟩
🟩⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
9,55,2023-12-07,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 249 9/9:
Rarity: 55
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
9,146,2023-12-07,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 249 9/9:
Rarity: 146
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩",Will
9,77,2023-12-07,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 249 9/9:
Rarity: 77
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
6,429,2023-12-07,"[[true, true, true], [false, false, true], [false, true, true]]","⚾️ Immaculate Grid 249 6/9:
Rarity: 429
🟩🟩🟩
⬜️⬜️🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
5,489,2023-12-07,"[[false, true, true], [false, false, true], [false, true, true]]","⚾️ Immaculate Grid 249 5/9:
Rarity: 489
⬜️🟩🟩
⬜️⬜️🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
3,684,2023-12-08,"[[true, false, false], [false, false, true], [false, false, true]]","⚾️ Immaculate Grid 250 3/9:
Rarity: 684
🟩⬜️⬜️
⬜️⬜️🟩
⬜️⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
8,194,2023-12-08,"[[true, true, true], [true, true, true], [true, false, true]]","⚾️ Immaculate Grid 250 8/9:
Rarity: 194
🟩🟩🟩
🟩🟩🟩
🟩⬜️🟩",Will
7,277,2023-12-08,"[[true, true, true], [true, false, true], [true, false, true]]","⚾️ Immaculate Grid 250 7/9:
Rarity: 277
🟩🟩🟩
🟩⬜️🟩
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
7,273,2023-12-08,"[[true, true, false], [true, false, true], [true, true, true]]","⚾️ Immaculate Grid 250 7/9:
Rarity: 273
🟩🟩⬜️
🟩⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
7,394,2023-12-08,"[[true, true, true], [true, false, true], [true, false, true]]","⚾️ Immaculate Grid 250 7/9:
Rarity: 394
🟩🟩🟩
🟩⬜️🟩
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
9,88,2023-12-09,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 251 9/9:
Rarity: 88
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩",Will
9,8,2023-12-09,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 251 9/9:
Rarity: 8
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
9,105,2023-12-09,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 251 9/9:
Rarity: 105
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
8,179,2023-12-09,"[[true, true, true], [true, true, false], [true, true, true]]","⚾️ Immaculate Grid 251 8/9:
Rarity: 179
🟩🟩🟩
🟩🟩⬜️
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
8,213,2023-12-09,"[[true, true, true], [true, true, false], [true, true, true]]","⚾️ Immaculate Grid 251 8/9:
Rarity: 213
🟩🟩🟩
🟩🟩⬜️
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
5,464,2023-12-10,"[[true, true, true], [false, false, true], [true, false, false]]","⚾️ Immaculate Grid 252 5/9:
Rarity: 464
🟩🟩🟩
⬜️⬜️🟩
🟩⬜️⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
7,242,2023-12-10,"[[true, true, true], [true, false, true], [false, true, true]]","⚾️ Immaculate Grid 252 7/9:
Rarity: 242
🟩🟩🟩
🟩⬜️🟩
⬜️🟩🟩",Will
6,326,2023-12-10,"[[true, true, true], [true, false, true], [false, false, true]]","⚾️ Immaculate Grid 252 6/9:
Rarity: 326
🟩🟩🟩
🟩⬜️🟩
⬜️⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
4,521,2023-12-10,"[[true, false, true], [true, false, true], [false, false, false]]","⚾️ Immaculate Grid 252 4/9:
Rarity: 521
🟩⬜️🟩
🟩⬜️🟩
⬜️⬜️⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref

Horrible. Lost it on 3 first rd picks of sd.",Cliff
7,258,2023-12-10,"[[true, true, true], [true, false, true], [true, true, false]]","⚾️ Immaculate Grid 252 7/9:
Rarity: 258
🟩🟩🟩
🟩⬜️🟩
🟩🟩⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
5,520,2023-12-11,"[[true, true, true], [false, false, true], [false, false, true]]","⚾️ Immaculate Grid 253 5/9:
Rarity: 520
🟩🟩🟩
⬜️⬜️🟩
⬜️⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
6,511,2023-12-11,"[[true, true, true], [false, false, true], [true, false, true]]","⚾️ Immaculate Grid 253 6/9:
Rarity: 511
🟩🟩🟩
⬜️⬜️🟩
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
7,373,2023-12-11,"[[false, true, true], [true, true, true], [true, false, true]]","⚾️ Immaculate Grid 253 7/9:
Rarity: 373
⬜️🟩🟩
🟩🟩🟩
🟩⬜️🟩",Will
5,528,2023-12-11,"[[true, false, true], [false, true, true], [true, false, false]]","⚾️ Immaculate Grid 253 5/9:
Rarity: 528
🟩⬜️🟩
⬜️🟩🟩
🟩⬜️⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref

Bad guesses. Nice job.",Cliff
8,277,2023-12-11,"[[true, true, true], [true, true, true], [true, false, true]]","⚾️ Immaculate Grid 253 8/9:
Rarity: 277
🟩🟩🟩
🟩🟩🟩
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
6,425,2023-12-12,"[[false, true, true], [true, false, true], [true, false, true]]","⚾️ Immaculate Grid 254 6/9:
Rarity: 425
⬜️🟩🟩
🟩⬜️🟩
🟩⬜️🟩",Will
8,275,2023-12-12,"[[true, true, true], [true, true, true], [true, false, true]]","⚾️ Immaculate Grid 254 8/9:
Rarity: 275
🟩🟩🟩
🟩🟩🟩
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
7,319,2023-12-12,"[[true, false, true], [true, true, true], [false, true, true]]","⚾️ Immaculate Grid 254 7/9:
Rarity: 319
🟩⬜️🟩
🟩🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref

Couple of misses.",Cliff
4,538,2023-12-12,"[[false, false, true], [true, false, true], [false, false, true]]","⚾️ Immaculate Grid 254 4/9:
Rarity: 538
⬜️⬜️🟩
🟩⬜️🟩
⬜️⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
7,391,2023-12-12,"[[false, true, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 254 7/9:
Rarity: 391
⬜️🟩🟩
⬜️🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
9,58,2023-12-13,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 255 9/9:
Rarity: 58
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
8,242,2023-12-13,"[[false, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 255 8/9:
Rarity: 242
⬜️🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
8,273,2023-12-13,"[[true, true, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 255 8/9:
Rarity: 273
🟩🟩🟩
⬜️🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
9,104,2023-12-13,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 255 9/9:
Rarity: 104
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩",Will
9,122,2023-12-13,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 255 9/9:
Rarity: 122
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
7,304,2023-12-14,"[[true, true, true], [true, true, false], [true, true, false]]","⚾️ Immaculate Grid 256 7/9:
Rarity: 304
🟩🟩🟩
🟩🟩⬜️
🟩🟩⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
6,355,2023-12-14,"[[true, true, true], [true, false, true], [false, false, true]]","⚾️ Immaculate Grid 256 6/9:
Rarity: 355
🟩🟩🟩
🟩⬜️🟩
⬜️⬜️🟩",Will
7,216,2023-12-14,"[[true, false, true], [true, false, true], [true, true, true]]","⚾️ Immaculate Grid 256 7/9:
Rarity: 216
🟩⬜️🟩
🟩⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
6,385,2023-12-14,"[[true, true, true], [true, false, true], [false, true, false]]","⚾️ Immaculate Grid 256 6/9:
Rarity: 385
🟩🟩🟩
🟩⬜️🟩
⬜️🟩⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
5,521,2023-12-14,"[[true, true, true], [true, false, false], [false, true, false]]","⚾️ Immaculate Grid 256 5/9:
Rarity: 521
🟩🟩🟩
🟩⬜️⬜️
⬜️🟩⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
6,347,2023-12-15,"[[true, true, true], [false, false, true], [true, false, true]]","⚾️ Immaculate Grid 257 6/9:
Rarity: 347
🟩🟩🟩
⬜️⬜️🟩
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
8,183,2023-12-15,"[[true, true, true], [true, false, true], [true, true, true]]","⚾️ Immaculate Grid 257 8/9:
Rarity: 183
🟩🟩🟩
🟩⬜️🟩
🟩🟩🟩",Will
7,248,2023-12-15,"[[true, true, true], [true, false, true], [true, false, true]]","⚾️ Immaculate Grid 257 7/9:
Rarity: 248
🟩🟩🟩
🟩⬜️🟩
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
9,51,2023-12-15,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 257 9/9:
Rarity: 51
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
8,167,2023-12-15,"[[true, true, true], [true, true, true], [true, false, true]]","⚾️ Immaculate Grid 257 8/9:
Rarity: 167
🟩🟩🟩
🟩🟩🟩
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
9,149,2023-12-16,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 258 9/9:
Rarity: 149
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
9,56,2023-12-16,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 258 9/9:
Rarity: 56
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩",Will
9,106,2023-12-16,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 258 9/9:
Rarity: 106
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
9,178,2023-12-16,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 258 9/9:
Rarity: 178
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
9,52,2023-12-16,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 258 9/9:
Rarity: 52
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
5,449,2023-12-17,"[[false, false, true], [true, false, true], [true, false, true]]","⚾️ Immaculate Grid 259 5/9:
Rarity: 449
⬜️⬜️🟩
🟩⬜️🟩
🟩⬜️🟩",Will
5,460,2023-12-17,"[[true, false, true], [false, false, true], [true, false, true]]","⚾️ Immaculate Grid 259 5/9:
Rarity: 460
🟩⬜️🟩
⬜️⬜️🟩
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref

I know nothing about saves. Different generation",Cliff
3,749,2023-12-17,"[[false, false, true], [false, false, true], [false, false, true]]","⚾️ Immaculate Grid 259 3/9:
Rarity: 749
⬜️⬜️🟩
⬜️⬜️🟩
⬜️⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
7,326,2023-12-17,"[[true, true, true], [true, false, true], [true, false, true]]","⚾️ Immaculate Grid 259 7/9:
Rarity: 326
🟩🟩🟩
🟩⬜️🟩
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
6,395,2023-12-17,"[[true, false, true], [true, true, true], [false, false, true]]","⚾️ Immaculate Grid 259 6/9:
Rarity: 395
🟩⬜️🟩
🟩🟩🟩
⬜️⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
7,275,2023-12-18,"[[true, true, false], [true, true, true], [true, true, false]]","⚾️ Immaculate Grid 260 7/9:
Rarity: 275
🟩🟩⬜️
🟩🟩🟩
🟩🟩⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
7,369,2023-12-18,"[[false, true, false], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 260 7/9:
Rarity: 369
⬜️🟩⬜️
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
7,247,2023-12-18,"[[false, true, false], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 260 7/9:
Rarity: 247
⬜️🟩⬜️
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref

2 wrong cases so never did other squares.",Cliff
7,321,2023-12-18,"[[false, true, true], [true, true, true], [false, true, true]]","⚾️ Immaculate Grid 260 7/9:
Rarity: 321
⬜️🟩🟩
🟩🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
7,250,2023-12-18,"[[false, true, false], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 260 7/9:
Rarity: 250
⬜️🟩⬜️
🟩🟩🟩
🟩🟩🟩",Will
8,135,2023-12-19,"[[true, false, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 261 8/9:
Rarity: 135
🟩⬜️🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref

You did great.",Cliff
9,54,2023-12-19,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 261 9/9:
Rarity: 54
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
8,154,2023-12-19,"[[true, false, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 261 8/9:
Rarity: 154
🟩⬜️🟩
🟩🟩🟩
🟩🟩🟩",Will
5,457,2023-12-19,"[[false, false, true], [true, false, true], [true, false, true]]","⚾️ Immaculate Grid 261 5/9:
Rarity: 457
⬜️⬜️🟩
🟩⬜️🟩
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
5,493,2023-12-20,"[[false, true, true], [false, false, true], [true, true, false]]","⚾️ Immaculate Grid 262 5/9:
Rarity: 493
⬜️🟩🟩
⬜️⬜️🟩
🟩🟩⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
6,416,2023-12-20,"[[false, true, true], [true, false, true], [false, true, true]]","⚾️ Immaculate Grid 262 6/9:
Rarity: 416
⬜️🟩🟩
🟩⬜️🟩
⬜️🟩🟩",Will
8,216,2023-12-20,"[[true, true, true], [true, true, true], [false, true, true]]","⚾️ Immaculate Grid 262 8/9:
Rarity: 216
🟩🟩🟩
🟩🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
7,341,2023-12-20,"[[false, true, true], [true, true, true], [true, true, false]]","⚾️ Immaculate Grid 262 7/9:
Rarity: 341
⬜️🟩🟩
🟩🟩🟩
🟩🟩⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
3,633,2023-12-20,"[[false, false, true], [false, false, true], [false, false, true]]","⚾️ Immaculate Grid 261 3/9:
Rarity: 633
⬜️⬜️🟩
⬜️⬜️🟩
⬜️⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
4,592,2023-12-20,"[[false, true, true], [true, false, false], [false, true, false]]","⚾️ Immaculate Grid 262 4/9:
Rarity: 592
⬜️🟩🟩
🟩⬜️⬜️
⬜️🟩⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
9,134,2023-12-21,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 263 9/9:
Rarity: 134
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
7,296,2023-12-21,"[[true, true, false], [true, true, true], [true, false, true]]","⚾️ Immaculate Grid 263 7/9:
Rarity: 296
🟩🟩⬜️
🟩🟩🟩
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
8,139,2023-12-21,"[[true, false, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 263 8/9:
Rarity: 139
🟩⬜️🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
7,323,2023-12-21,"[[true, true, true], [true, true, true], [false, false, true]]","⚾️ Immaculate Grid 263 7/9:
Rarity: 323
🟩🟩🟩
🟩🟩🟩
⬜️⬜️🟩",Will
9,32,2023-12-21,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 263 9/9:
Rarity: 32
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref

Chickened out with Yount.",Cliff
1,825,2023-12-22,"[[false, false, false], [false, true, false], [false, false, false]]","⚾️ Immaculate Grid 264 1/9:
Rarity: 825
⬜️⬜️⬜️
⬜️🟩⬜️
⬜️⬜️⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
